wallet,first_buy_time,first_buy_time_utc,first_buy_mcap_usd,last_sell_time,last_sell_time_utc,n_buys,n_sells,sol_in,sol_out,tokens_bought,tokens_sold,tokens_still_held,realized_pnl_sol,realized_pnl_usd,hold_minutes,sold_out,n_trades_total,bought_before_crossing
FMX8cSCPyFo4qTHTxuU1hYrWRXNU3NsTqxcL55jwR81f,1786839759,2026-08-16T00:22:39Z,56747.90553227584,1786842702,2026-08-16T01:11:42Z,2,3,3.785428324,4.352411498,3693208.275322195,3693208.275322195,0.0,0.5669831739999993,42.78455031003995,49.05,True,5,True
HoN94isvJN9KenCbtSPbc1uGHXsb1S4HXZnb982dwYtt,1786839759,2026-08-16T00:22:39Z,57262.72599184391,1786842702,2026-08-16T01:11:42Z,2,3,3.407023438,3.908909838,3320617.480839171,3320617.480839171,0.0,0.5018864000000001,37.872347744,49.05,True,5,True
34rTaBgPLXZXuZuP2LjpDdJZKr9NQ2P8iUy4as7fprPG,1786839581,2026-08-16T00:19:41Z,41300.0484173907,1787441504,2026-08-22T23:31:44Z,4,4,6.1280785600000005,6.53477964,2764508.321562598,2764508.321562598,0.0,0.4067010799999993,30.689663496799948,10032.05,True,8,True
HbtWtGwRt81mTnx41rQdnzQQZzDG3RkvxaMA9KYkGCmb,1786839252,2026-08-16T00:14:12Z,43152.227287275506,1786852559,2026-08-16T03:55:59Z,1,1,1.106532048,1.4969087890000001,1383726.395259909,1383726.395259909,0.0,0.3903767410000001,29.457828875860002,221.78,True,2,True
HrtVLLCBM4LXfRGLGcXBYvkkJ9xnbiJ3ob1MxKdmNs7o,1786828880,2026-08-15T21:21:20Z,43989.59896459465,1787169629,2026-08-19T20:00:29Z,5,8,22.072232107,22.450497037999998,2591567.2050144896,2591567.2050144896,0.0,0.37826493099999914,28.543871693259934,5679.15,True,13,True
9gAj3AB7qmWx5yuUeZwcCr3mroRKQuhMzJk9uAvcccLB,1786839252,2026-08-16T00:14:12Z,42767.34617236745,1786852559,2026-08-16T03:55:59Z,1,1,0.988213129,1.353423539,1245304.290011564,1245304.290011564,0.0,0.3652104099999998,27.558777538599983,221.78,True,2,True
BtHnhjh8Ta2vGZkrL76AmXMur1ADo3tpRo2kQMe2BCSU,1786828866,2026-08-15T21:21:06Z,35616.59142745867,1786840093,2026-08-16T00:28:13Z,6,2,4.073741842,4.425083835,4410299.321725357,4410299.321725357,0.0,0.3513419930000006,26.512266791780043,187.12,True,8,True
9F46qiTXmGiLK7TT8UdsrjDE15GzU2ChzUQtmToRJe72,1786828865,2026-08-15T21:21:05Z,34489.35506639176,1786828879,2026-08-15T21:21:19Z,1,1,1.62161428,1.960668612,2551499.643683619,2551499.643683619,0.0,0.3390543320000002,25.585039892720012,0.23,True,2,True
GxSdvjfBEwpXTvvvfRN9vHAPZaM4ryQVW4ktaMreEw33,1786839252,2026-08-16T00:14:12Z,42953.79829572764,1786852559,2026-08-16T03:55:59Z,1,1,0.940120163,1.266187863,1178838.990488156,1178838.990488156,0.0,0.32606770000000007,24.605068642000003,221.78,True,2,True
chrisBeZroheTb8QFUhvsFFgSsAourqQytMftMcyYi2,1786828863,2026-08-15T21:21:03Z,32610.396655521407,1786828925,2026-08-15T21:22:05Z,2,1,2.027048016,2.351244496,2968674.338589749,2968674.338589749,0.0,0.32419647999999984,24.463866380799985,1.03,True,3,True
A6Gidfg3tY1yGAqLmCQgvkjMdSyrHuAdtxwcbEa4Wg6d,1786839759,2026-08-16T00:22:39Z,55782.86813864,1786839866,2026-08-16T00:24:26Z,1,1,1.33003928,1.641061014,1283755.243865435,1283755.243865435,0.0,0.3110217339999999,23.46970004763999,1.78,True,2,True
E8B7Edi7khrojzqFgW4iJJ2Lii2jvv9B9kivkwpPfHeq,1786828866,2026-08-15T21:21:06Z,35825.04493220589,1786840093,2026-08-16T00:28:13Z,6,2,3.939783569,4.243946811,4255357.86513276,4255357.86513276,0.0,0.30416324200000006,22.952158241320003,187.12,True,8,True
5xywCUU8JhqTv7PSmHLFfSUs2duCR1hSxTjxyqR9TiUx,1786828865,2026-08-15T21:21:05Z,34223.59938300072,1786828879,2026-08-15T21:21:19Z,1,1,1.42466428,1.719418302,2257443.580803591,2257443.580803591,0.0,0.29475402200000006,22.242138500120003,0.23,True,2,True
414TRcpxccWfAiktShD7xGU3nUQsPYquAfw2LbnuW1rU,1787075283,2026-08-18T17:48:03Z,54314.8781747901,1787075849,2026-08-18T17:57:29Z,2,2,1.2668375790000002,1.557664255,489144.47869273997,489144.47869273997,0.0,0.29082667599999984,21.945780970959987,9.43,True,4,False
Ag1GPXzuV9wyCK2Ze5L9bYQ6kRwbEGpZ3yakciBJ7foY,1786839628,2026-08-16T00:20:28Z,41543.068346742344,1786889207,2026-08-16T14:06:47Z,3,2,1.47203928,1.723171823,1770206.138975088,1770206.138975088,0.0,0.251132543,18.950461694779996,826.32,True,5,True
A9XvNqVZCS29obqh6LGTABfdcJgNrzeXSbNxbweA1HYo,1786828866,2026-08-15T21:21:06Z,36227.82902077629,1786829043,2026-08-15T21:24:03Z,1,1,1.2589584249999999,1.4895196860000002,1891931.427808654,1891931.427808654,0.0,0.23056126100000035,17.398152755060025,2.95,True,2,True
DNio5ketGczp2dsB3jJCm3XNsRETaAM87q3YVMPA5F9z,1786828866,2026-08-15T21:21:06Z,35395.24767124204,1786840093,2026-08-16T00:28:13Z,6,2,4.216658666,4.446146997,4529199.1366731115,4529199.1366731115,0.0,0.22948833100000002,17.31718945726,187.12,True,8,True
2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,1786839220,2026-08-16T00:13:40Z,43035.767604160115,1787924246,2026-08-28T13:37:26Z,174,180,10.359163740000067,10.572794725000003,1138131.8576315993,1138131.857631599,2.3283064365386963e-10,0.2136309849999997,16.120594128099974,18083.77,True,354,True
68gwUiYYRgbUU1PsRfuRYzVVZkvJjvd7zDvv8yqkbe42,1786839221,2026-08-16T00:13:41Z,43183.85845870791,1787815762,2026-08-27T07:29:22Z,8,3,5.6665303069999995,5.871528391,2513112.055075416,2513112.055075415,9.313225746154785e-10,0.20499808400000036,15.469155418640026,16275.68,True,11,True
8xZDnuQnDdKUs6EyoNN98nrYSUyHdJCZw1vrmvb3UUB1,1786828866,2026-08-15T21:21:06Z,36448.0588494688,1786829043,2026-08-15T21:24:03Z,1,1,1.18649818,1.385927791,1772082.094839489,1772082.094839489,0.0,0.19942961099999998,15.048958446059997,2.95,True,2,True
3T4di8HBeLujDhS5hhhA79PBFBYkVCAfJP4qGLf8FdFw,1786839771,2026-08-16T00:22:51Z,59091.994317344244,1787429154,2026-08-22T20:05:54Z,3,2,3.421786893,3.617412324,1554781.42347919,1554781.42347919,0.0,0.19562543099999963,14.76189502325997,9823.05,True,5,False
BfCP1ncxu7ZWp4B6TvQEcXGVSCiM2LhAzyYjG7zWyKdY,1786828880,2026-08-15T21:21:20Z,44287.76781186307,1787169629,2026-08-19T20:00:29Z,5,8,20.978976065,21.171390401999997,2700789.712316855,2700789.712316856,0.0,0.19241433700000052,14.519585870020038,5679.15,True,13,True
93u5BsWsPxuLRzcDqwecZV9TiXEV7qNavef6fscPnSb5,1786828862,2026-08-15T21:21:02Z,29322.12823216295,1787774456,2026-08-26T20:00:56Z,56,27,9.403495135,9.578393593,1215388.279006166,1215388.2790061662,0.0,0.174898458,13.19783764068,15759.9,True,83,True
222rwqVEhc4iPDqQxk8ycUhnq6t5zPN6z3ofVSEfLTBV,1786828866,2026-08-15T21:21:06Z,36651.026384814155,1786829043,2026-08-15T21:24:03Z,1,1,1.060961236,1.224733113,1575475.705268082,1575475.705268082,0.0,0.1637718770000001,12.358225838420006,2.95,True,2,True
UxDh5iCXxKKfdKeeXptm7PN7YmHb1r53H4fi9WzhFbT,1786838278,2026-08-15T23:57:58Z,33049.92688213451,1786864783,2026-08-16T07:19:43Z,1,4,0.25503928,0.405987204,412519.439317681,412519.439317681,0.0,0.15094792400000007,11.390530345040004,441.75,True,5,True
4E5zARdejTv2nK8gBKoRQbMDHUnnqZczqiDkA1TqtRp6,1786839771,2026-08-16T00:22:51Z,59208.01149006711,1787429154,2026-08-22T20:05:54Z,3,2,2.62220356,2.763632695,1204609.3267275211,1204609.3267275211,0.0,0.14142913499999976,10.67224252709998,9823.05,True,5,False
F32nhkoF86gVKGv8NmfyEE9aaKqauxGECyAqJrm7zVwr,1786828862,2026-08-15T21:21:02Z,29290.999363251325,1786828886,2026-08-15T21:21:26Z,2,1,0.342100486,0.480060297,592975.967736815,592975.967736815,0.0,0.13795981100000002,10.41044733806,0.4,True,3,True
FwiYAjHmzpH2twsMxTnkj4WDPrXFNYqTQMn8soTMYGGB,1786828925,2026-08-15T21:22:05Z,45121.827992914135,1787560488,2026-08-24T08:34:48Z,2,5,0.03418856,0.16569662100000002,24959.908533021997,25782.519859018998,0.0,0.131508061,9.92359828306,12192.72,True,7,True
2pcAKwP8tGgCMfNVKX5iaUyPq1G5tqB149QFZjarEz6E,1786839711,2026-08-16T00:21:51Z,42070.215953928455,1786841453,2026-08-16T00:50:53Z,1,1,0.41821720700000004,0.548407977,542209.473419834,542209.473419834,0.0,0.1301907699999999,9.824195504199992,29.03,True,2,True
BBQ6yYPAad3wTN5e8jUshryB9eWorKUYftk6pftQZ4J9,1786828866,2026-08-15T21:21:06Z,35505.44580774544,1786828928,2026-08-15T21:22:08Z,3,1,0.6693022860000001,0.772236979,1015465.832180091,1015465.832180091,0.0,0.10293469300000001,7.76745193378,1.03,True,4,True
CT9aXA7b5enTJcfELaE6mqXWAKWdu7jjUdTJXUoTzScg,1786840704,2026-08-16T00:38:24Z,54713.14067574481,1786841800,2026-08-16T00:56:40Z,1,1,2.382767233,2.479217655,2396943.7622204,2396943.7622204,0.0,0.09645042199999973,7.278148844119979,18.27,True,2,False
CWryqL8F79bCUPfRMnFHxXpJEyW5TixWe59hEuFXWYnD,1786828866,2026-08-15T21:21:06Z,35723.93111687407,1786828928,2026-08-15T21:22:08Z,3,1,0.618907877,0.712554019,933733.902119784,933733.902119784,0.0,0.09364614200000003,7.066537875320002,1.03,True,4,True
GEPiePuVYQcbShk7ACa2YASeLuRHqvcSZpS89keWZecG,1786828862,2026-08-15T21:21:02Z,29262.620059904853,1787774456,2026-08-26T20:00:56Z,56,27,9.733835841000001,9.822419319,1190154.0946883238,1190154.0946883238,0.0,0.08858347800000037,6.684509249880027,15759.9,True,83,True
DbRmXgZLx3fF3W4xdan48oSi8HvaBBvvojrYHLV1PgkL,1786834066,2026-08-15T22:47:46Z,33025.59453391171,1786847315,2026-08-16T02:28:35Z,1,1,0.10453928,0.192631553,166797.322131667,166797.322131667,0.0,0.088092273,6.64744292058,220.82,True,2,True
4wE2d6iZk4LnyxSCUdGDMuyEpGijzLMZYRv9F4Mops3,1786839051,2026-08-16T00:10:51Z,38221.460610964445,1786840072,2026-08-16T00:27:52Z,1,1,0.15503928,0.232635436,216184.074679885,216184.074679885,0.0,0.07759615600000001,5.855405931760001,17.02,True,2,True
8wHRoz2w13bvDuLFuceTdmL9r8MPH9kRDHZt9ehEHa7S,1786839220,2026-08-16T00:13:40Z,42966.787760445375,1786896767,2026-08-16T16:12:47Z,2,1,0.40304927999999995,0.477492626,498849.724417446,498849.724417446,0.0,0.07444334599999994,5.617494889159995,959.12,True,3,True
3ASntbRgYbkCsxeFZDN4vEiWZcBemnMAGYRyrJ73rGVJ,1786841644,2026-08-16T00:54:04Z,56452.14696161264,1786845028,2026-08-16T01:50:28Z,1,1,1.0130392799999999,1.074457508,975796.497839141,975796.497839141,0.0,0.0614182280000001,4.634619484880007,56.4,True,2,False
DHa6wxqgfTsb9v24meJo8tvZtqPBBk2MKTbcVXbmTvur,1787073675,2026-08-18T17:21:15Z,37177.2949923574,1787429377,2026-08-22T20:09:37Z,10,7,8.416330914999998,8.472077920999999,789115.7293458948,789115.7293458949,0.0,0.05574700600000032,4.2066690727600236,5928.37,True,17,False
Gue8rnckLCrNEksmCh3KCMu8SEjcPVHV1n1MUikmAn21,1786828863,2026-08-15T21:21:03Z,32512.321782287367,1786839524,2026-08-16T00:18:44Z,3,2,0.605154296,0.654719695,877369.936117538,877369.936117538,0.0,0.049565399,3.74020500854,177.68,True,5,True
9bPSz9QGH62BD8YQarZEnfCmNk6kXGMoGgTxFVxcYZfU,1786828907,2026-08-15T21:21:47Z,45168.64442602621,1787075439,2026-08-18T17:50:39Z,2,6,3.312695652,3.3612819600000003,1984634.178494617,1984634.1784946173,0.0,0.048586308000000265,3.66632280168002,4108.87,True,8,True
42nY2zqy2NXeBZDFVcTcoufecdBFgpiEjuNA5huALhdq,1786828869,2026-08-15T21:21:09Z,37871.38330822136,1786828906,2026-08-15T21:21:46Z,1,1,0.30204928,0.348930181,432001.24577279,432001.24577279,0.0,0.04688090100000001,3.5376327894600004,0.62,True,2,True
ALvMeHkXBs2q6ZxcCjQHcu2FTnsFgs9bM73NfeuotAAo,1786839729,2026-08-16T00:22:09Z,42126.48588472547,1786840623,2026-08-16T00:37:03Z,1,2,0.16463928,0.200947391,209220.612234719,209220.612234719,0.0,0.036308111,2.7398100560599996,14.9,True,3,True
3o7YPX68tAMJdYH6CeqNpvcNe9ZGcgFzBzVsoUQZgSbo,1786829925,2026-08-15T21:38:45Z,31670.202767242306,1787452068,2026-08-23T02:27:48Z,11,5,1.3593693239999998,1.015145132,541888.149162836,540334.005555189,1554.1436076470418,0.02288960400000206,1.7272495178401552,10369.05,False,16,True
JHCa7HtNnk4UhenAr8znYWSRsQQ9c4FNsNXhRnsBBJX,1786840513,2026-08-16T00:35:13Z,54243.753988616685,1787112356,2026-08-19T04:05:56Z,1,1,0.003441767,0.024806621,1406.111112048,1406.111112048,0.0,0.021364854,1.6121918828399997,4530.72,True,2,False
4fNDW8qeWdWQMdtZ6ro8kkK49ZAHtiAtzcJbFvgxNcVZ,1786828907,2026-08-15T21:21:47Z,45434.94180651704,1787075439,2026-08-18T17:50:39Z,2,6,3.480860741,3.50111641,2138642.463141473,2138642.463141473,0.0,0.020255669000000295,1.528492782740022,4108.87,True,8,True
GXUgrpvBnCDrEGQVpV5NWrrCAigURaWSwmhQ3aZtyJK4,1786828872,2026-08-15T21:21:12Z,39779.11319186419,1787157048,2026-08-19T16:30:48Z,2,3,0.20423928000000002,0.217885631,142538.589162293,142538.589162293,0.0,0.01364635099999998,1.0297536464599983,5469.6,True,5,True
CUkKyTN2GnkLKSucTF24qjhFn6jgSDAUQHF3RzLKhsZf,1786828074,2026-08-15T21:07:54Z,24964.21759508339,1787490739,2026-08-23T13:12:19Z,15,15,0.0025392800000003024,0.015116534000000324,112.87442224200001,95.44446482700002,17.42995741499999,0.013309128369970029,1.0043068267979383,11044.42,False,30,True
vPczFpjUEeMfYTtPkwqNYdJXvFBB1dDVBUA4sbMocQe,1786828871,2026-08-15T21:21:11Z,38456.606357087774,1786841848,2026-08-16T00:57:28Z,1,1,0.03,0.040526508999999995,42929.467812862,39419.019285005,3510.448527856999,0.012979683036416943,0.9794468819280224,216.28,False,2,True
2DyAQuG7wS9ei3jR1msrc6NynB4WW7k6MHYCLQpVLpYU,1786839319,2026-08-16T00:15:19Z,39486.21969279433,1786839540,2026-08-16T00:19:00Z,1,1,0.25204928,0.259120592,348766.02349636,348766.02349636,0.0,0.007071311999999982,0.5336012035199986,3.68,True,2,True
2BKqXUifh1GJ2C9eWYGy4tZNdUtWhewUpMpfkizfgVT1,1786839702,2026-08-16T00:21:42Z,41210.581325150095,1786841440,2026-08-16T00:50:40Z,1,1,0.02103928,0.027972321999999997,25143.155034703,25143.155034703,0.0,0.006933041999999996,0.5231673493199996,28.97,True,2,True
4W1G7xANgXQK3zxMktXQDaVQL8gNvbdSwKJSeCA4xesy,1786828908,2026-08-15T21:21:48Z,46330.0952252915,1787076897,2026-08-18T18:14:57Z,2,2,0.6410733829999999,0.645729493,175154.117371689,175154.117371689,0.0,0.00465611000000005,0.35135006060000373,4133.15,True,4,True
DwKefQ1wxD5FtKsAkhM1fVWEmCmjFJix3qABHdjhHyBt,1786840521,2026-08-16T00:35:21Z,54270.484179899424,1786849411,2026-08-16T03:03:31Z,2,2,0.09427856,0.09691982,84337.214704951,84337.214704951,0.0,0.002641260000000015,0.19930947960000112,148.17,True,4,False
5GjQkGJF1NtAsTt9P8Q3Ni6SD2QsSZ1sSnsi8GBqDnt5,1786828074,2026-08-15T21:07:54Z,24964.25159549949,1787713930,2026-08-26T03:12:10Z,5,4,0.0026992800000000773,0.00509563200000004,880.38869901,880.38869901,0.0,0.002396351999999963,0.18082872191999722,14764.27,True,9,True
9Q7rXKnZr3xDm5jgEARhh9sPMk4pDpXsct1HjaPsQZqi,1786828074,2026-08-15T21:07:54Z,24964.228938122782,1787077414,2026-08-18T18:23:34Z,1,8,0.002144279999999989,0.002638432000000009,220.65895744,210.79536309600002,9.863594343999978,0.0005900026662287096,0.04452160119361843,4155.67,False,9,True
ricEmGn6WZ9kN2ASm1MAt7LoE1hBgu1VcQrjRwkAPfc,1786828074,2026-08-15T21:07:54Z,24964.272748965523,,,1,0,0.0021192800000005237,0,176.526856131,0.0,176.526856131,0.0,0.0,,False,1,True
DUtc1iJDXEabmCKFK8ig5QptVBPcLQp1TpRKx4cHkugW,1786828878,2026-08-15T21:21:18Z,41939.68725656628,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
G3z69eMv5ma1zpgRgC8ZrnXdYd92xGzbcpAL3Xu1rtCx,1786828881,2026-08-15T21:21:21Z,44671.61475036031,,,1,0,0.00203928,0,326600.490041617,0.0,326600.490041617,0.0,0.0,,False,1,True
WMpADmWVXtqXEu2LLyf2z9YFoYhqUQqCtiq5wcxKc91,1786828884,2026-08-15T21:21:24Z,45256.1135156513,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
CJ7yAUC3Tf52WGrH8LvHzcnib6hGfmU9XDgGni7RDKZu,1786828888,2026-08-15T21:21:28Z,44213.422931803834,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
2DiqW9pMM5vMFsD58UnGJ5q2RtQqcxjXbagmMpfyrSXE,1786828890,2026-08-15T21:21:30Z,44472.55410245202,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
EP6c5XDNctm4r9ZrrVP45dss1hLQNRHgSLDJ8k31v7MU,1786828890,2026-08-15T21:21:30Z,44506.961211795606,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
2tUXGWx44f8mop8Jz2Zd8PkUTfAfMdHbSLM1KbCw2vtr,1786828890,2026-08-15T21:21:30Z,44337.16159494271,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
iPd62qsfFGLukvKKdRNY8boCgkusWC7NGuUQgqbPdAe,1786828891,2026-08-15T21:21:31Z,44543.88464904532,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
EzKDs32Qd396gg48HZKGibvfAdS27KTmcCfdEp6euSLt,1786828891,2026-08-15T21:21:31Z,45546.46746863361,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
AykRD4Q2kvWg9xPcBMkqcp6dTNivsRE6NptVFnP7UA41,1786828894,2026-08-15T21:21:34Z,47024.93631665211,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
62ovA8SEVSRvPTgUg4pJHHh2RndELuzso4SeQp3v5ww1,1786828894,2026-08-15T21:21:34Z,47413.85069636633,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
A3sfxHqQudZUibeQkq5h4aR8hvFAA1VC2phWfULnh5p2,1786828895,2026-08-15T21:21:35Z,49421.34050272554,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
Ep9RXxeqUSxQHJtRvvL9f2SLWaYntJq86BdJzYwWJcXv,1786828896,2026-08-15T21:21:36Z,50235.23857763388,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
4gaNGJv5bHET5vAjjLRLSDo7Lqe9b68z5CyxbWzC1rVR,1786828899,2026-08-15T21:21:39Z,51742.905452622166,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
BSbZ4PwtPa1Y7sLXiMi2tj9gtwDy7GobiUd7Z5z9YUEV,1786828899,2026-08-15T21:21:39Z,52176.234296925846,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
5jc5qTA8nDYaW9z56LB59JrrNV1XrtSYivWqK7qz85Q1,1786828899,2026-08-15T21:21:39Z,51918.8156832566,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
2rMr5ux8jXoyco73jCpwWsqeGm8oDQ3XqewKdonEoWTs,1786828899,2026-08-15T21:21:39Z,51714.13984647036,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
DJM99E1zfNPPFG8T19egAk1YUGXzo57sP6F5ftXZfnfW,1786828900,2026-08-15T21:21:40Z,52114.11303028774,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
9pbz6YH4FmEMjEfzjax5q4zhxWrdQuV8BRpMqcW6brhy,1786828904,2026-08-15T21:21:44Z,47346.60305486792,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
8PoAf6MS2mifZeDUqtq3SjVJMNZJhUPJZ4QhNtDSEM5e,1786828905,2026-08-15T21:21:45Z,46155.78739101181,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
BLNRTqjLxwKAN3qiPsLrAgmGzKbmN7d5RZXeYDiTC2bT,1786828905,2026-08-15T21:21:45Z,46935.685477617495,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
8mBxJr7wYrVnt6Qa9V3QEeXCeSBeoPAycz4izvzK5gUe,1786828906,2026-08-15T21:21:46Z,47750.001062042415,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
3hRnQGEHYJ1QHRQgpzpGsvZF7jDYzvC2w9ULbqYEP7Xp,1786828907,2026-08-15T21:21:47Z,46042.89803137366,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
6EAqwfBZQpLtgMQtcm6xU4YuuHwXgPe55iWiuqFkfncR,1786828907,2026-08-15T21:21:47Z,46277.3694525018,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
FxJaxuLmPsnxZs9bNSqSJtiiC32886C1Cky69ZbXgDQp,1786828909,2026-08-15T21:21:49Z,46241.56068284307,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
CbSUP1RPirN1A46RsE6A2YyBuWoQjXHNkjFhpKdDUCgC,1786828912,2026-08-15T21:21:52Z,45599.22608366355,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
8ytLePXHEfmi3SWoggJEkB2KMfofjD1sdKhKtVTr5ZVp,1786828916,2026-08-15T21:21:56Z,45611.14166603217,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
6DmbT8rYfdFDbndrQ6zpYc1rdtAy7irAU3qGameQfryk,1786828919,2026-08-15T21:21:59Z,45736.53408262589,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
B8ZpSGmPJJFdvt9MakPubch2MkvxTtWu6PjJnTrHF75j,1786828923,2026-08-15T21:22:03Z,45835.957419623046,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
7a5FetHAf3UriTT3eb1xi5GZ1DzwkRDr23iAd7BFg74q,1786828928,2026-08-15T21:22:08Z,42459.21742708406,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
EnF1pSuMfvHS6bNoUrb5NCLUJCpQvfuogRRxBVaNzdHz,1786828929,2026-08-15T21:22:09Z,42424.9132936783,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
GtwB1MUNEuLNvV5tu6sBFkXDSAYxyxwW5G2Q3cWT1Q7Q,1786828930,2026-08-15T21:22:10Z,42816.90871576576,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
DytdKDiFKMaamNLUCqKg2U1QPUQF3qbvRtBJP5GXSVPE,1786828937,2026-08-15T21:22:17Z,43813.01656063906,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
FuP93UtvWKE7kaEE9ChAzgP2Gm7AWo1nuT3V582oNmuL,1786828941,2026-08-15T21:22:21Z,44484.15255071139,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
HLwcSBVXwFVYaRiPPWNThhY7JEEaBWuMUE1zNFA1CZcq,1786828948,2026-08-15T21:22:28Z,44724.72503412912,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
H9YQQFujx9rRvhgfCxkRP7saHUweYu1fmfaFgffYLncB,1786828955,2026-08-15T21:22:35Z,44971.913174706475,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
5Km84YQL6c2sP72UdwCzxKipZDiiWhPiPtyCoS8p5mnc,1786828961,2026-08-15T21:22:41Z,44998.46412060666,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
DmZosFhvZ1XpCDfuZyLToo8tPPXBMRtNP94MqFmiDW1Y,1786828998,2026-08-15T21:23:18Z,44701.02408878744,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
797DWD1EgHha4fKdDvCiqZKodTMem1rBR655hfwvqtJH,1786829054,2026-08-15T21:24:14Z,43413.841953596384,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
J2umWYiSeXLmRTxfhUvqUCwg2E1F2iBigPFJMXQUR3bN,1786829188,2026-08-15T21:26:28Z,35237.68691662689,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
23fm4Acq4eYbJ2c7TBqT5EcLbHJNDsRi5r24AN63opkE,1786833629,2026-08-15T22:40:29Z,33005.51844644314,,,1,0,0.134470873,0,219136.284349736,0.0,219136.284349736,0.0,0.0,,False,1,True
AXxYiSJDYECH1NzMQERGpZ8TYeAQ9XpMGiGqEsX14wUK,1786839476,2026-08-16T00:17:56Z,40294.43297184822,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,True
FiE5vpyuLb1wdHXAfU6UnZhejvfaQX9YzhgEG6w8a4fy,1786840094,2026-08-16T00:28:14Z,58039.14093349952,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
AYT9Jge4CkSN29YnGk9hueftUN44cBHNmKXUVYe78PSz,1786840095,2026-08-16T00:28:15Z,58228.443521050736,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
3VQwhhKaBwFnSuKvn1wwZ9mWmYT97ueiYPGWGDdQoiiz,1786840100,2026-08-16T00:28:20Z,58412.55356129105,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
57otK5faRLMQQKmcSBnzdzPadqEvSdcYjToZbadRYozS,1786840107,2026-08-16T00:28:27Z,58538.08456346326,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
DRNJMG4qbs4mTkbrXqJC4MGRJ5J2g2EG7pi4Tbjuaoe6,1786840114,2026-08-16T00:28:34Z,59405.45764866299,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
8MEiwYyCwfzMn1giRq6enBLETdrtJrYvuReUXEz6d1Yz,1786840140,2026-08-16T00:29:00Z,58655.18607849907,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
91rtB5KC7hzdYW9RAuiN7Zxq28QvdLcWUhhdnnTRMKS4,1786840151,2026-08-16T00:29:11Z,59052.52658177532,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
